price,accommodates,bathrooms,bedrooms,beds,Elevator in building,Internet,Family/kid friendly,Wireless Internet,Buzzer/wireless intercom,Kitchen,Doorman,Wheelchair accessible,Cable TV,Hot tub,Gym,Pool,TV,Dryer,Washer,Essentials,Shampoo,Heating,Air conditioning,Pets allowed,Suitable for events,Smoking allowed,Indoor fireplace,Breakfast,Laptop friendly workspace,Iron,Hangers,Hair dryer,Private living room,Private entrance,Parking,restaurant,atm,cinema,hospital,nightclub,park,mall,gallery,museum,supermarket,bus_stop,minimum_nights_MN1,minimum_nights_MN2,minimum_nights_MN3,minimum_nights_MN_,number_of_reviews_H,number_of_reviews_L,number_of_reviews_M,number_of_reviews_O,instant_bookable_f,instant_bookable_t,num_page_saved_H,num_page_saved_L,num_page_saved_M,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,bed_type_Other,bed_type_Real Bed,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,calculated_host_listings_count_M,calculated_host_listings_count_S
60,3,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,669.0,992,2558,811.0,540.0,2164,2794.0,2854.0,2094.0,386,487.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
54,1,1.0,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,956.0,1189,2679,887.0,809.0,2076,2893.0,2952.0,2051.0,255,218.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
85,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,105.0,741,1328,1810.0,1144.0,1798,4099.0,4160.0,2692.0,408,61.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
60,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,759.0,935,2436,1004.0,592.0,2300,3007.0,3067.0,2254.0,471,471.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
100,2,1.0,1.0,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,130.0,570,2184,612.0,62.0,2469,2932.0,2993.0,1966.0,193,196.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
36,2,1.5,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,764.0,1538,2040,2211.0,1712.0,1042,4378.0,4437.0,3447.0,621,135.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
145,5,1.0,3.0,4.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,390.0,1019,2634,455.0,480.0,2142,2548.0,2609.0,2018.0,608,383.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0
50,1,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,796.0,870,2273,1191.0,670.0,2211,3240.0,3300.0,2465.0,511,314.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
85,3,1.0,1.0,1.0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,462.0,1254,1650,2191.0,1534.0,1250,4365.0,4425.0,3248.0,398,175.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1
31,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,695.0,1473,2656,1238.0,1306.0,1905,3484.0,3541.0,2474.0,465,264.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
150,7,1.5,4.0,4.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,708.0,1221,2806,770.0,723.0,1918,2557.0,2617.0,1839.0,266,454.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1
74,3,1.0,1.0,1.0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,531.0,573,1953,1213.0,574.0,2171,3418.0,3478.0,2505.0,479,176.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
116,4,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,853.0,1165,2706,865.0,727.0,2022,2757.0,2816.0,1973.0,206,307.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
50,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,683.0,947,2493,880.0,535.0,2231,2885.0,2945.0,2169.0,424,486.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
74,2,1.0,1.0,2.0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,485.0,1273,1670,2204.0,1549.0,1230,4372.0,4432.0,3270.0,410,169.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
65,2,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,749.0,984,2509,946.0,595.0,2221,2917.0,2977.0,2169.0,398,433.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
80,4,1.0,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,151.0,997,2599,214.0,483.0,2277,2498.0,2558.0,1923.0,528,220.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
53,2,1.0,1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,630.0,689,2112,1148.0,556.0,2227,3296.0,3356.0,2548.0,510,249.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
60,2,1.0,1.0,1.0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,400.0,1118,1718,2011.0,1359.0,1398,4173.0,4233.0,3129.0,218,65.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
125,6,1.0,2.0,3.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,830.0,929,2376,1123.0,658.0,2306,3130.0,3189.0,2349.0,553,430.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
153,5,1.5,3.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,368.0,1400,2559,426.0,717.0,1860,2133.0,2194.0,1692.0,395,53.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
43,1,1.0,1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,372.0,1102,1124,2203.0,1538.0,1577,4496.0,4557.0,2959.0,449,354.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
40,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,556.0,907,2492,728.0,433.0,2233,2794.0,2855.0,2149.0,490,500.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
89,3,1.0,1.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,717.0,1573,1685,2535.0,1877.0,949,4696.0,4756.0,3543.0,741,134.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
90,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,864.0,1127,2645,918.0,723.0,2091,2849.0,2908.0,2051.0,261,297.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
64,4,1.0,1.0,2.0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,494.0,1232,1761,2117.0,1469.0,1284,4259.0,4319.0,3242.0,330,41.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
90,2,1.0,1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,823.0,1267,2831,762.0,793.0,1892,2612.0,2672.0,1833.0,153,340.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
50,1,1.5,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,194.0,236,1596,1280.0,623.0,2273,3599.0,3660.0,2253.0,176,180.0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
61,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,422.0,1791,1603,2807.0,2142.0,866,5001.0,5061.0,3705.0,820,261.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
47,2,2.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,541.0,655,1846,1423.0,775.0,1969,3621.0,3681.0,2649.0,322,131.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
74,2,2.5,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,667.0,941,2493,860.0,521.0,2230,2872.0,2932.0,2165.0,429,499.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
50,1,1.5,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,337.0,436,1573,1437.0,769.0,2072,3726.0,3787.0,2451.0,337,219.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
60,2,1.5,1.0,1.0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,733.0,1329,2151,1841.0,1407.0,1401,3999.0,4058.0,3074.0,365,261.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
65,2,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,6.0,226,1421,1371.0,747.0,2267,3714.0,3775.0,2157.0,65,189.0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
50,2,1.0,1.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,90.0,544,2153,616.0,104.0,2411,2950.0,3011.0,1913.0,135,198.0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
60,1,1.0,1.0,1.0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,350.0,1057,1079,2168.0,1506.0,1645,4470.0,4531.0,2896.0,443,322.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
50,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,134.0,755,1067,1891.0,1243.0,1943,4220.0,4281.0,2573.0,592,98.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
50,2,2.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,75.0,406,1286,1547.0,912.0,2197,3886.0,3947.0,2293.0,243,232.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1
92,4,1.0,1.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,183.0,228,1690,1190.0,529.0,2323,3503.0,3564.0,2229.0,236,129.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
195,8,2.0,3.0,4.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,626.0,745,2259,972.0,449.0,2411,3096.0,3156.0,2408.0,648,445.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
27,4,1.0,1.0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,407.0,496,1363,1118.0,5821.0,889,1357.0,15000.0,6589.0,845,85.0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
50,1,1.0,1.0,1.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,830.0,919,1552,1360.0,5402.0,1191,1545.0,15000.0,6655.0,1155,133.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
45,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,402.0,803,2087,480.0,5809.0,1548,2083.0,15000.0,5822.0,501,101.0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
80,2,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.0,932,1712,1238.0,5360.0,1316,1705.0,15000.0,6478.0,1159,285.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
69,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1354.0,1475,2329,1414.0,4869.0,1200,2323.0,15000.0,6141.0,1273,75.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
120,3,1.0,1.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,919.0,1003,1781,1264.0,5288.0,1393,1775.0,15000.0,6452.0,1199,304.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
120,4,1.0,1.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,787.0,870,1737,1137.0,5422.0,1314,1731.0,15000.0,6396.0,1061,346.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
50,1,1.5,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,635.0,720,1598,1105.0,5571.0,1157,1592.0,15000.0,6459.0,991,229.0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
89,2,1.0,1.0,1.0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,51.0,319,1677,627.0,6167.0,1108,1673.0,15000.0,6168.0,401,121.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
35,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,344.0,432,1369,1070.0,5876.0,876,1364.0,15000.0,6557.0,831,63.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
179,3,1.0,1.0,2.0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,260.0,337,1496,886.0,5958.0,965,1491.0,15000.0,6391.0,698,213.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
124,4,1.0,1.0,2.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,238.0,326,1344,1032.0,5981.0,824,1339.0,15000.0,6545.0,778,80.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1
37,2,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,631.0,720,1397,1275.0,5617.0,994,1391.0,15000.0,6675.0,956,71.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
84,3,1.0,2.0,2.0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,557.0,1968,2200,1445.0,4881.0,1528,3076.0,15000.0,5311.0,666,72.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
50,1,1.0,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,245.0,2607,1793,2128.0,4288.0,1156,3606.0,15000.0,5312.0,22,42.0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
195,4,1.0,1.0,1.0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,112.0,198,1385,941.0,6094.0,836,1381.0,15000.0,6474.0,719,126.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
100,4,1.0,3.0,2.0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,445.0,913,2200,466.0,5773.0,1662,2196.0,15000.0,5718.0,548,116.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
76,2,1.5,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1535.0,2152,2620,2255.0,4143.0,497,2613.0,15000.0,6712.0,571,147.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
199,4,2.0,2.0,2.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,163.0,246,1270,1061.0,6091.0,731,1266.0,15000.0,6594.0,684,39.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
31,1,2.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,293.0,2001,2119,1228.0,5427.0,2159,3272.0,15000.0,4802.0,743,127.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
100,2,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.0,870,1694,1180.0,5421.0,1282,1688.0,15000.0,6450.0,1095,297.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
66,2,2.0,2.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,465.0,553,1394,1136.0,5760.0,934,1388.0,15000.0,6586.0,891,105.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
233,4,2.0,2.0,2.0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,173.0,260,1395,954.0,6033.0,857,1390.0,15000.0,6477.0,744,112.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0
85,6,1.0,1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,805.0,1193,2371,806.0,5413.0,1802,2366.0,15000.0,5694.0,916,202.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
60,8,4.0,1.0,8.0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,663.0,780,1836,903.0,5555.0,1359,1830.0,15000.0,6195.0,844,359.0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
100,3,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.0,863,1713,1153.0,5428.0,1294,1707.0,15000.0,6421.0,1072,320.0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
53,1,1.0,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,590.0,1814,2327,1285.0,5017.0,1600,2947.0,15000.0,5342.0,828,193.0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
130,4,1.0,1.0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,796.0,882,1675,1212.0,5410.0,1272,1669.0,15000.0,6483.0,1124,274.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0
130,4,1.0,1.0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,952.0,1040,1648,1424.0,5275.0,1309,1641.0,15000.0,6649.0,1265,108.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
90,4,1.0,2.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1021.0,1860,2574,1593.0,4625.0,1080,2783.0,15000.0,5827.0,821,321.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0
130,5,2.0,3.0,3.0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,575.0,1333,2637,600.0,5702.0,2096,2632.0,15000.0,5304.0,577,523.0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
134,3,1.0,2.0,3.0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,175.0,220,1518,800.0,6107.0,960,1514.0,15000.0,6335.0,582,135.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
50,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,13.0,321,1690,609.0,6223.0,1116,1686.0,15000.0,6152.0,368,88.0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
62,2,1.0,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1168.0,1287,2184,1260.0,5053.0,1377,2178.0,15000.0,6149.0,1283,177.0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
60,2,1.0,1.0,1.0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,149.0,157,1507,795.0,6196.0,938,1503.0,15000.0,6337.0,557,47.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
72,1,1.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,557.0,645,1496,1125.0,5654.0,1050,1490.0,15000.0,6528.0,988,134.0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
70,2,1.0,1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,41.0,739,2109,190.0,6219.0,1533,2105.0,15000.0,5732.0,112,13.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
